Disease,County,Year,Sex,Cases,Population
Babesiosis,Contra Costa,2011,Total,0,1068330
Babesiosis,Contra Costa,2012,Female,0,551189
Babesiosis,Contra Costa,2012,Male,1,526983
Babesiosis,Contra Costa,2012,Total,1,1082513
Babesiosis,Contra Costa,2013,Female,0,557823
Babesiosis,Contra Costa,2013,Male,0,534086
Babesiosis,Contra Costa,2013,Total,0,1098192
Babesiosis,Contra Costa,2014,Female,0,563776
Babesiosis,Contra Costa,2014,Male,0,540729
Babesiosis,Contra Costa,2014,Total,0,1112733
Babesiosis,Contra Costa,2015,Female,0,570391
Babesiosis,Contra Costa,2015,Male,0,548271
Babesiosis,Contra Costa,2015,Total,0,1128317
Babesiosis,Contra Costa,2016,Female,0,576046
Babesiosis,Contra Costa,2016,Male,0,554483
Babesiosis,Contra Costa,2016,Total,0,1141566
Babesiosis,Contra Costa,2017,Female,0,579092
Babesiosis,Contra Costa,2017,Male,0,557955
Babesiosis,Contra Costa,2017,Total,0,1149457
Babesiosis,Contra Costa,2018,Female,0,582539
Babesiosis,Contra Costa,2018,Male,0,561779
Babesiosis,Contra Costa,2018,Total,0,1158017
Babesiosis,Contra Costa,2019,Female,1,583856
Babesiosis,Contra Costa,2019,Male,0,563413
Babesiosis,Contra Costa,2019,Total,1,1162287
Babesiosis,Contra Costa,2020,Female,0,585070
Babesiosis,Contra Costa,2020,Male,0,564730
Babesiosis,Contra Costa,2020,Total,0,1165556
Babesiosis,Contra Costa,2021,Female,0,589830
Babesiosis,Contra Costa,2021,Male,0,569677
Babesiosis,Contra Costa,2021,Total,0,1160418
Babesiosis,Contra Costa,2022,Female,1,594162
Babesiosis,Contra Costa,2022,Male,0,574132
Babesiosis,Contra Costa,2022,Total,1,1149586
Babesiosis,Contra Costa,2023,Female,0,598733
Babesiosis,Contra Costa,2023,Male,2,578941
Babesiosis,Contra Costa,2023,Total,2,1144040
Babesiosis,Del Norte,2001,Female,0,12253
Babesiosis,Del Norte,2001,Male,0,15165
Babesiosis,Del Norte,2001,Total,0,27418
Babesiosis,Del Norte,2002,Female,0,12338
Babesiosis,Del Norte,2002,Male,0,15277
Babesiosis,Del Norte,2002,Total,0,27615
Babesiosis,Del Norte,2003,Female,0,12453
Babesiosis,Del Norte,2003,Male,0,15418
Babesiosis,Del Norte,2003,Total,0,27871
Babesiosis,Del Norte,2004,Female,0,12587
Babesiosis,Del Norte,2004,Male,0,15600
Babesiosis,Del Norte,2004,Total,0,28187
Babesiosis,Del Norte,2005,Female,0,12649
Babesiosis,Del Norte,2005,Male,0,15666
Babesiosis,Del Norte,2005,Total,0,28315
Babesiosis,Del Norte,2006,Female,0,12635
Babesiosis,Del Norte,2006,Male,0,15641
Babesiosis,Del Norte,2006,Total,0,28276
Babesiosis,Del Norte,2007,Female,0,12697
Babesiosis,Del Norte,2007,Male,0,15783
Babesiosis,Del Norte,2007,Total,0,28480
Babesiosis,Del Norte,2008,Female,0,12739
Babesiosis,Del Norte,2008,Male,0,15832
Babesiosis,Del Norte,2008,Total,0,28571
Babesiosis,Del Norte,2009,Female,0,12720
Babesiosis,Del Norte,2009,Male,0,15839
Babesiosis,Del Norte,2009,Total,0,28559
Babesiosis,Del Norte,2010,Female,0,12703
Babesiosis,Del Norte,2010,Male,0,15907
Babesiosis,Del Norte,2010,Total,0,28610
Babesiosis,Del Norte,2011,Female,0,12505
Babesiosis,Del Norte,2011,Male,0,15691
Babesiosis,Del Norte,2011,Total,0,28261
Babesiosis,Del Norte,2012,Female,0,12386
Babesiosis,Del Norte,2012,Male,0,15535
Babesiosis,Del Norte,2012,Total,0,28038
Babesiosis,Del Norte,2013,Female,0,12256
Babesiosis,Del Norte,2013,Male,0,15164
Babesiosis,Del Norte,2013,Total,0,27589
Babesiosis,Del Norte,2014,Female,0,12098
Babesiosis,Del Norte,2014,Male,0,14941
Babesiosis,Del Norte,2014,Total,0,27260
Babesiosis,Del Norte,2015,Female,0,12059
Babesiosis,Del Norte,2015,Male,0,14788
Babesiosis,Del Norte,2015,Total,0,27113
Babesiosis,Del Norte,2016,Female,0,12276
Babesiosis,Del Norte,2016,Male,0,14485
Babesiosis,Del Norte,2016,Total,0,27070
Babesiosis,Del Norte,2017,Female,0,12235
Babesiosis,Del Norte,2017,Male,0,14310
Babesiosis,Del Norte,2017,Total,0,26898
Babesiosis,Del Norte,2018,Female,0,12229
Babesiosis,Del Norte,2018,Male,0,14887
Babesiosis,Del Norte,2018,Total,0,27572
Babesiosis,Del Norte,2019,Female,0,12342
Babesiosis,Del Norte,2019,Male,0,14865
Babesiosis,Del Norte,2019,Total,0,27604
Babesiosis,Del Norte,2020,Female,0,12341
Babesiosis,Del Norte,2020,Male,0,14852
Babesiosis,Del Norte,2020,Total,0,27638
Babesiosis,Del Norte,2021,Female,0,12129
Babesiosis,Del Norte,2021,Male,0,14711
Babesiosis,Del Norte,2021,Total,0,27365
Babesiosis,Del Norte,2022,Female,0,12097
Babesiosis,Del Norte,2022,Male,0,14695
Babesiosis,Del Norte,2022,Total,0,26604
Babesiosis,Del Norte,2023,Female,0,12089
Babesiosis,Del Norte,2023,Male,0,14661
Babesiosis,Del Norte,2023,Total,0,26136
Babesiosis,El Dorado,2001,Female,0,80988
Babesiosis,El Dorado,2001,Male,0,80892
Babesiosis,El Dorado,2001,Total,0,161880
Babesiosis,El Dorado,2002,Female,0,82411
Babesiosis,El Dorado,2002,Male,0,82314
Babesiosis,El Dorado,2002,Total,0,164725
Babesiosis,El Dorado,2003,Female,0,83875
Babesiosis,El Dorado,2003,Male,0,83795
Babesiosis,El Dorado,2003,Total,0,167670
Babesiosis,El Dorado,2004,Female,0,85200
Babesiosis,El Dorado,2004,Male,0,85104
Babesiosis,El Dorado,2004,Total,0,170304
Babesiosis,El Dorado,2005,Female,0,86647
Babesiosis,El Dorado,2005,Male,0,86534
Babesiosis,El Dorado,2005,Total,0,173181
Babesiosis,El Dorado,2006,Female,0,87654
Babesiosis,El Dorado,2006,Male,0,87604
Babesiosis,El Dorado,2006,Total,0,175258
Babesiosis,El Dorado,2007,Female,0,88622
Babesiosis,El Dorado,2007,Male,0,88573
Babesiosis,El Dorado,2007,Total,0,177195
Babesiosis,El Dorado,2008,Female,0,89339
Babesiosis,El Dorado,2008,Male,0,89260
Babesiosis,El Dorado,2008,Total,0,178599
Babesiosis,El Dorado,2009,Female,0,89876
Babesiosis,El Dorado,2009,Male,0,89825
Babesiosis,El Dorado,2009,Total,0,179701
Babesiosis,El Dorado,2010,Female,0,90487
Babesiosis,El Dorado,2010,Male,0,90571
Babesiosis,El Dorado,2010,Total,0,181058
Babesiosis,El Dorado,2011,Female,0,90290
Babesiosis,El Dorado,2011,Male,0,90619
Babesiosis,El Dorado,2011,Total,0,180832
Babesiosis,El Dorado,2012,Female,0,90222
Babesiosis,El Dorado,2012,Male,0,90895
Babesiosis,El Dorado,2012,Total,0,180978
Babesiosis,El Dorado,2013,Female,0,90700
Babesiosis,El Dorado,2013,Male,0,91462
Babesiosis,El Dorado,2013,Total,0,181963
Babesiosis,El Dorado,2014,Female,0,90640
Babesiosis,El Dorado,2014,Male,0,91516
Babesiosis,El Dorado,2014,Total,0,181898
Babesiosis,El Dorado,2015,Female,0,90724
Babesiosis,El Dorado,2015,Male,0,91859
Babesiosis,El Dorado,2015,Total,0,182205
Babesiosis,El Dorado,2016,Female,0,90942
Babesiosis,El Dorado,2016,Male,0,92502
Babesiosis,El Dorado,2016,Total,0,182937
Babesiosis,El Dorado,2017,Female,0,91797
Babesiosis,El Dorado,2017,Male,0,93645
Babesiosis,El Dorado,2017,Total,0,184800
Babesiosis,El Dorado,2018,Female,0,92911
Babesiosis,El Dorado,2018,Male,0,95000
Babesiosis,El Dorado,2018,Total,0,187122
Babesiosis,El Dorado,2019,Female,0,93376
Babesiosis,El Dorado,2019,Male,0,95442
Babesiosis,El Dorado,2019,Total,0,187905
Babesiosis,El Dorado,2020,Female,0,94980
Babesiosis,El Dorado,2020,Male,0,97032
Babesiosis,El Dorado,2020,Total,0,191032
Babesiosis,El Dorado,2021,Female,0,93485
Babesiosis,El Dorado,2021,Male,1,95604
Babesiosis,El Dorado,2021,Total,1,191309
Babesiosis,El Dorado,2022,Female,0,93888
Babesiosis,El Dorado,2022,Male,0,96124
Babesiosis,El Dorado,2022,Total,0,189382
Babesiosis,El Dorado,2023,Female,0,94367
Babesiosis,El Dorado,2023,Male,0,96818
Babesiosis,El Dorado,2023,Total,0,188131
Babesiosis,Fresno,2001,Female,0,407172
Babesiosis,Fresno,2001,Male,0,407831
Babesiosis,Fresno,2001,Total,0,815003
Babesiosis,Fresno,2002,Female,0,414207
Babesiosis,Fresno,2002,Male,0,414430
Babesiosis,Fresno,2002,Total,0,828637
Babesiosis,Fresno,2003,Female,0,423018
Babesiosis,Fresno,2003,Male,0,422899
Babesiosis,Fresno,2003,Total,0,845917
Babesiosis,Fresno,2004,Female,0,430198
Babesiosis,Fresno,2004,Male,0,430028
Babesiosis,Fresno,2004,Total,0,860226
Babesiosis,Fresno,2005,Female,0,436052
Babesiosis,Fresno,2005,Male,0,435858
Babesiosis,Fresno,2005,Total,0,871910
Babesiosis,Fresno,2006,Female,0,443403
Babesiosis,Fresno,2006,Male,0,442973
Babesiosis,Fresno,2006,Total,0,886376
Babesiosis,Fresno,2007,Female,0,450080
Babesiosis,Fresno,2007,Male,1,449746
Babesiosis,Fresno,2007,Total,1,899826
Babesiosis,Fresno,2008,Female,0,456755
Babesiosis,Fresno,2008,Male,0,456484
Babesiosis,Fresno,2008,Total,0,913239
Babesiosis,Fresno,2009,Female,0,461947
Babesiosis,Fresno,2009,Male,0,461948
Babesiosis,Fresno,2009,Total,0,923895
Babesiosis,Fresno,2010,Female,0,465639
Babesiosis,Fresno,2010,Male,0,464811
Babesiosis,Fresno,2010,Total,0,930450
Babesiosis,Fresno,2011,Female,0,472107
Babesiosis,Fresno,2011,Male,0,471700
Babesiosis,Fresno,2011,Total,0,941793
Babesiosis,Fresno,2012,Female,0,476435
Babesiosis,Fresno,2012,Male,0,476560
Babesiosis,Fresno,2012,Total,0,949363
Babesiosis,Fresno,2013,Female,0,479864
Babesiosis,Fresno,2013,Male,0,480848
Babesiosis,Fresno,2013,Total,0,955481
Babesiosis,Fresno,2014,Female,0,484219
Babesiosis,Fresno,2014,Male,0,485620
Babesiosis,Fresno,2014,Total,0,963010
Babesiosis,Fresno,2015,Female,0,489099
Babesiosis,Fresno,2015,Male,0,490526
Babesiosis,Fresno,2015,Total,0,970859
Babesiosis,Fresno,2016,Female,0,492963
Babesiosis,Fresno,2016,Male,0,495143
Babesiosis,Fresno,2016,Total,0,977361
Babesiosis,Fresno,2017,Female,0,497835
Babesiosis,Fresno,2017,Male,0,500264
Babesiosis,Fresno,2017,Total,0,985393
Babesiosis,Fresno,2018,Female,0,502960
Babesiosis,Fresno,2018,Male,0,505798
Babesiosis,Fresno,2018,Total,0,993965
Babesiosis,Fresno,2019,Female,0,507632
Babesiosis,Fresno,2019,Male,0,510805
Babesiosis,Fresno,2019,Total,0,1001640
Babesiosis,Fresno,2020,Female,0,511538
Babesiosis,Fresno,2020,Male,0,514820
Babesiosis,Fresno,2020,Total,0,1007344
Babesiosis,Fresno,2021,Female,0,508934
Babesiosis,Fresno,2021,Male,0,512715
Babesiosis,Fresno,2021,Total,0,1010453
Babesiosis,Fresno,2022,Female,0,512309
Babesiosis,Fresno,2022,Male,0,516809
Babesiosis,Fresno,2022,Total,0,1012350
Babesiosis,Fresno,2023,Female,0,515926
Babesiosis,Fresno,2023,Male,0,521023
Babesiosis,Fresno,2023,Total,0,1015793
Babesiosis,Glenn,2001,Female,0,13154
Babesiosis,Glenn,2001,Male,0,13457
Babesiosis,Glenn,2001,Total,0,26611
Babesiosis,Glenn,2002,Female,0,13251
Babesiosis,Glenn,2002,Male,0,13541
Babesiosis,Glenn,2002,Total,0,26792
Babesiosis,Glenn,2003,Female,0,13448
Babesiosis,Glenn,2003,Male,0,13708
Babesiosis,Glenn,2003,Total,0,27156
Babesiosis,Glenn,2004,Female,0,13518
Babesiosis,Glenn,2004,Male,0,13746
Babesiosis,Glenn,2004,Total,0,27264
Babesiosis,Glenn,2005,Female,0,13636
Babesiosis,Glenn,2005,Male,0,13889
Babesiosis,Glenn,2005,Total,0,27525
Babesiosis,Glenn,2006,Female,0,13729
Babesiosis,Glenn,2006,Male,0,14002
Babesiosis,Glenn,2006,Total,0,27731
Babesiosis,Glenn,2007,Female,0,13871
Babesiosis,Glenn,2007,Male,0,14142
Babesiosis,Glenn,2007,Total,0,28013
Babesiosis,Glenn,2008,Female,0,13920
Babesiosis,Glenn,2008,Male,0,14200
Babesiosis,Glenn,2008,Total,0,28120
Babesiosis,Glenn,2009,Female,0,13906
Babesiosis,Glenn,2009,Male,0,14150
Babesiosis,Glenn,2009,Total,0,28056
Babesiosis,Glenn,2010,Female,0,13931
Babesiosis,Glenn,2010,Male,0,14191
Babesiosis,Glenn,2010,Total,0,28122
Babesiosis,Glenn,2011,Female,0,13948
Babesiosis,Glenn,2011,Male,0,14337
Babesiosis,Glenn,2011,Total,0,28219
Babesiosis,Glenn,2012,Female,0,13869
Babesiosis,Glenn,2012,Male,0,14259
Babesiosis,Glenn,2012,Total,0,28009
Babesiosis,Glenn,2013,Female,0,13848
Babesiosis,Glenn,2013,Male,0,14337
Babesiosis,Glenn,2013,Total,0,28014
Babesiosis,Glenn,2014,Female,0,13902
Babesiosis,Glenn,2014,Male,0,14396
Babesiosis,Glenn,2014,Total,0,28075
Babesiosis,Glenn,2015,Female,0,13896
Babesiosis,Glenn,2015,Male,0,14390
Babesiosis,Glenn,2015,Total,0,28001
Babesiosis,Glenn,2016,Female,0,13932
Babesiosis,Glenn,2016,Male,0,14420
Babesiosis,Glenn,2016,Total,0,28005
Babesiosis,Glenn,2017,Female,0,13995
Babesiosis,Glenn,2017,Male,0,14486
Babesiosis,Glenn,2017,Total,0,28072
Babesiosis,Glenn,2018,Female,0,14050
Babesiosis,Glenn,2018,Male,0,14564
Babesiosis,Glenn,2018,Total,0,28134
Babesiosis,Glenn,2019,Female,0,14271
Babesiosis,Glenn,2019,Male,0,14801
Babesiosis,Glenn,2019,Total,0,28525
Babesiosis,Glenn,2020,Female,0,14521
Babesiosis,Glenn,2020,Male,0,14986
Babesiosis,Glenn,2020,Total,0,28891
Babesiosis,Glenn,2021,Female,0,14341
Babesiosis,Glenn,2021,Male,0,14844
Babesiosis,Glenn,2021,Total,0,28734
Babesiosis,Glenn,2022,Female,0,14312
Babesiosis,Glenn,2022,Male,0,14900
Babesiosis,Glenn,2022,Total,0,28685
Babesiosis,Glenn,2023,Female,0,14381
Babesiosis,Glenn,2023,Male,0,14929
Babesiosis,Glenn,2023,Total,0,28760
Babesiosis,Humboldt,2001,Female,0,64153
Babesiosis,Humboldt,2001,Male,0,63195
Babesiosis,Humboldt,2001,Total,0,127348
Babesiosis,Humboldt,2002,Female,0,64785
Babesiosis,Humboldt,2002,Male,0,63970
Babesiosis,Humboldt,2002,Total,0,128755
Babesiosis,Humboldt,2003,Female,0,65437
Babesiosis,Humboldt,2003,Male,0,64742
Babesiosis,Humboldt,2003,Total,0,130179
Babesiosis,Humboldt,2004,Female,0,65925
Babesiosis,Humboldt,2004,Male,0,65318
Babesiosis,Humboldt,2004,Total,0,131243
Babesiosis,Humboldt,2005,Female,0,66095
Babesiosis,Humboldt,2005,Male,0,65594
Babesiosis,Humboldt,2005,Total,0,131689
Babesiosis,Humboldt,2006,Female,0,66298
Babesiosis,Humboldt,2006,Male,0,65928
Babesiosis,Humboldt,2006,Total,0,132226
Babesiosis,Humboldt,2007,Female,0,66424
Babesiosis,Humboldt,2007,Male,0,66233
Babesiosis,Humboldt,2007,Total,0,132657
Babesiosis,Humboldt,2008,Female,0,66619
Babesiosis,Humboldt,2008,Male,0,66582
Babesiosis,Humboldt,2008,Total,0,133201
Babesiosis,Humboldt,2009,Female,0,66863
Babesiosis,Humboldt,2009,Male,0,66903
Babesiosis,Humboldt,2009,Total,0,133766
Babesiosis,Humboldt,2010,Female,0,67028
Babesiosis,Humboldt,2010,Male,0,67595
Babesiosis,Humboldt,2010,Total,0,134623
Babesiosis,Humboldt,2011,Female,0,67291
Babesiosis,Humboldt,2011,Male,0,68092
Babesiosis,Humboldt,2011,Total,0,135810
Babesiosis,Humboldt,2012,Female,0,66953
Babesiosis,Humboldt,2012,Male,0,67777
Babesiosis,Humboldt,2012,Total,0,135500
Babesiosis,Humboldt,2013,Female,0,66843
Babesiosis,Humboldt,2013,Male,0,67719
Babesiosis,Humboldt,2013,Total,0,135676
Babesiosis,Humboldt,2014,Female,0,66690
Babesiosis,Humboldt,2014,Male,0,67562
Babesiosis,Humboldt,2014,Total,0,135710
Babesiosis,Humboldt,2015,Female,0,66890
Babesiosis,Humboldt,2015,Male,0,67706
Babesiosis,Humboldt,2015,Total,0,136348
Babesiosis,Humboldt,2016,Female,0,67241
Babesiosis,Humboldt,2016,Male,0,68059
Babesiosis,Humboldt,2016,Total,0,137346
Babesiosis,Humboldt,2017,Female,0,67144
Babesiosis,Humboldt,2017,Male,0,67997
Babesiosis,Humboldt,2017,Total,0,137492
Babesiosis,Humboldt,2018,Female,0,67004
Babesiosis,Humboldt,2018,Male,0,67815
Babesiosis,Humboldt,2018,Total,0,137493
Babesiosis,Humboldt,2019,Female,0,66518
Babesiosis,Humboldt,2019,Male,0,67302
Babesiosis,Humboldt,2019,Total,0,136740
Babesiosis,Humboldt,2020,Female,0,66021
Babesiosis,Humboldt,2020,Male,0,66685
Babesiosis,Humboldt,2020,Total,0,136204
Babesiosis,Humboldt,2021,Female,0,66776
Babesiosis,Humboldt,2021,Male,0,67438
Babesiosis,Humboldt,2021,Total,0,134639
Babesiosis,Humboldt,2022,Female,0,66801
Babesiosis,Humboldt,2022,Male,0,67337
Babesiosis,Humboldt,2022,Total,0,134417
Babesiosis,Humboldt,2023,Female,0,66771
Babesiosis,Humboldt,2023,Male,0,67361
Babesiosis,Humboldt,2023,Total,0,134304
Babesiosis,Imperial,2001,Female,0,69392
Babesiosis,Imperial,2001,Male,0,75334
Babesiosis,Imperial,2001,Total,0,144726
Babesiosis,Imperial,2002,Female,0,70707
Babesiosis,Imperial,2002,Male,0,76478
Babesiosis,Imperial,2002,Total,0,147185
Babesiosis,Imperial,2003,Female,0,72618
Babesiosis,Imperial,2003,Male,0,78291
Babesiosis,Imperial,2003,Total,0,150909
Babesiosis,Imperial,2004,Female,0,74201
Babesiosis,Imperial,2004,Male,0,79736
Babesiosis,Imperial,2004,Total,0,153937
Babesiosis,Imperial,2005,Female,0,76126
Babesiosis,Imperial,2005,Male,0,81531
Babesiosis,Imperial,2005,Total,0,157657
Babesiosis,Imperial,2006,Female,0,78596
Babesiosis,Imperial,2006,Male,0,83936
Babesiosis,Imperial,2006,Total,0,162532
Babesiosis,Imperial,2007,Female,0,80846
Babesiosis,Imperial,2007,Male,0,86048
Babesiosis,Imperial,2007,Total,0,166894
Babesiosis,Imperial,2008,Female,0,82512
Babesiosis,Imperial,2008,Male,0,87592
Babesiosis,Imperial,2008,Total,0,170104
Babesiosis,Imperial,2009,Female,1,84166
Babesiosis,Imperial,2009,Male,0,89075
Babesiosis,Imperial,2009,Total,1,173241
Babesiosis,Imperial,2010,Female,0,84882
Babesiosis,Imperial,2010,Male,0,89646
Babesiosis,Imperial,2010,Total,0,174528
Babesiosis,Imperial,2011,Female,0,86694
Babesiosis,Imperial,2011,Male,0,91237
Babesiosis,Imperial,2011,Total,0,176872
Babesiosis,Imperial,2012,Female,0,87855
Babesiosis,Imperial,2012,Male,0,91439
Babesiosis,Imperial,2012,Total,0,177385
Babesiosis,Imperial,2013,Female,0,88720
Babesiosis,Imperial,2013,Male,0,91346
Babesiosis,Imperial,2013,Total,0,177312
Babesiosis,Imperial,2014,Female,0,89946
Babesiosis,Imperial,2014,Male,0,92619
Babesiosis,Imperial,2014,Total,0,178967
Babesiosis,Imperial,2015,Female,0,90658
Babesiosis,Imperial,2015,Male,0,93802
Babesiosis,Imperial,2015,Total,0,179952
Babesiosis,Imperial,2016,Female,0,91237
Babesiosis,Imperial,2016,Male,0,94474
Babesiosis,Imperial,2016,Total,0,180280
Babesiosis,Imperial,2017,Female,0,91824
Babesiosis,Imperial,2017,Male,0,95144
Babesiosis,Imperial,2017,Total,0,180627
Babesiosis,Imperial,2018,Female,0,92517
Babesiosis,Imperial,2018,Male,0,95425
Babesiosis,Imperial,2018,Total,0,180627
Babesiosis,Imperial,2019,Female,0,93001
Babesiosis,Imperial,2019,Male,0,95961
Babesiosis,Imperial,2019,Total,0,180809
Babesiosis,Imperial,2020,Female,0,92594
Babesiosis,Imperial,2020,Male,0,95496
Babesiosis,Imperial,2020,Total,0,180182
Babesiosis,Imperial,2021,Female,0,94392
Babesiosis,Imperial,2021,Male,0,97227
Babesiosis,Imperial,2021,Total,0,179340
Babesiosis,Imperial,2022,Female,0,94987
Babesiosis,Imperial,2022,Male,0,97973
Babesiosis,Imperial,2022,Total,0,179062
Babesiosis,Imperial,2023,Female,0,95807
Babesiosis,Imperial,2023,Male,0,98703
Babesiosis,Imperial,2023,Total,0,179790
Babesiosis,Inyo,2001,Female,0,9239
Babesiosis,Inyo,2001,Male,0,8968
Babesiosis,Inyo,2001,Total,0,18207
Babesiosis,Inyo,2002,Female,0,9327
Babesiosis,Inyo,2002,Male,0,9088
Babesiosis,Inyo,2002,Total,0,18415
Babesiosis,Inyo,2003,Female,0,9356
Babesiosis,Inyo,2003,Male,0,9151
Babesiosis,Inyo,2003,Total,0,18507
Babesiosis,Inyo,2004,Female,0,9366
Babesiosis,Inyo,2004,Male,0,9193
Babesiosis,Inyo,2004,Total,0,18559
Babesiosis,Inyo,2005,Female,0,9309
Babesiosis,Inyo,2005,Male,0,9154
Babesiosis,Inyo,2005,Total,0,18463
Babesiosis,Inyo,2006,Female,0,9267
Babesiosis,Inyo,2006,Male,0,9154
Babesiosis,Inyo,2006,Total,0,18421
Babesiosis,Inyo,2007,Female,0,9261
Babesiosis,Inyo,2007,Male,0,9186
Babesiosis,Inyo,2007,Total,0,18447
Babesiosis,Inyo,2008,Female,0,9209
Babesiosis,Inyo,2008,Male,0,9174
Babesiosis,Inyo,2008,Total,0,18383
Babesiosis,Inyo,2009,Female,0,9205
Babesiosis,Inyo,2009,Male,0,9243
Babesiosis,Inyo,2009,Total,0,18448
Babesiosis,Inyo,2010,Female,0,9192
Babesiosis,Inyo,2010,Male,0,9354
Babesiosis,Inyo,2010,Total,0,18546
Babesiosis,Inyo,2011,Female,0,9110
Babesiosis,Inyo,2011,Male,0,9449
Babesiosis,Inyo,2011,Total,0,18624
Babesiosis,Inyo,2012,Female,0,9119
Babesiosis,Inyo,2012,Male,0,9465
Babesiosis,Inyo,2012,Total,0,18702
Babesiosis,Inyo,2013,Female,0,9150
Babesiosis,Inyo,2013,Male,0,9441
Babesiosis,Inyo,2013,Total,0,18761
Babesiosis,Inyo,2014,Female,0,9185
Babesiosis,Inyo,2014,Male,0,9465
Babesiosis,Inyo,2014,Total,0,18873
Babesiosis,Inyo,2015,Female,0,9152
Babesiosis,Inyo,2015,Male,0,9483
Babesiosis,Inyo,2015,Total,0,18911
Babesiosis,Inyo,2016,Female,0,9155
Babesiosis,Inyo,2016,Male,0,9473
Babesiosis,Inyo,2016,Total,0,18956
Babesiosis,Inyo,2017,Female,0,9123
Babesiosis,Inyo,2017,Male,0,9442
Babesiosis,Inyo,2017,Total,0,18945
Babesiosis,Inyo,2018,Female,0,9115
Babesiosis,Inyo,2018,Male,0,9406
Babesiosis,Inyo,2018,Total,0,18953
Babesiosis,Inyo,2019,Female,0,9108
Babesiosis,Inyo,2019,Male,0,9355
Babesiosis,Inyo,2019,Total,0,18947
Babesiosis,Inyo,2020,Female,0,9077
Babesiosis,Inyo,2020,Male,0,9352
Babesiosis,Inyo,2020,Total,0,18985
Babesiosis,Inyo,2021,Female,0,8916
Babesiosis,Inyo,2021,Male,0,9256
Babesiosis,Inyo,2021,Total,0,18879
Babesiosis,Inyo,2022,Female,0,8928
Babesiosis,Inyo,2022,Male,0,9214
Babesiosis,Inyo,2022,Total,0,18864
Babesiosis,Inyo,2023,Female,0,8926
Babesiosis,Inyo,2023,Male,0,9168
Babesiosis,Inyo,2023,Total,0,18901
Babesiosis,Kern,2001,Female,0,330250
Babesiosis,Kern,2001,Male,0,349424
Babesiosis,Kern,2001,Total,0,679674
Babesiosis,Kern,2002,Female,0,338203
Babesiosis,Kern,2002,Male,0,358301
Babesiosis,Kern,2002,Total,0,696504
Babesiosis,Kern,2003,Female,0,348293
Babesiosis,Kern,2003,Male,0,369504
Babesiosis,Kern,2003,Total,0,717797
Babesiosis,Kern,2004,Female,0,358829
Babesiosis,Kern,2004,Male,0,381193
